_Id,_CreationDate,_DisplayName,_LastAccessDate,_Reputation,_UpVotes,_Views
6800252,2016-09-06T12:18:13.697,Pete,2016-10-12T14:16:14.837,1,0,0
6802340,2016-09-06T22:45:19.303,Osasere Omorogbe,2016-09-06T22:45:19.303,1,0,0
6803756,2016-09-07T08:32:33.740,srikanth modegunta,2019-05-30T08:24:02.777,1,0,0
6805012,2016-09-07T13:38:40.163,GhostaTheHidden,2016-09-07T21:57:57.893,2,0,0
6805524,2016-09-07T15:42:17.360,LMK,2016-11-03T18:56:17.513,1,0,0
6806045,2016-09-07T18:19:41.607,commander420,2016-11-09T21:20:36.367,10,0,5
6806439,2016-09-07T20:53:35.153,Winston Smith,2016-09-27T19:36:24.877,1,0,0
6807018,2016-09-08T01:57:33.320,Luís R. Jaeger,2019-09-01T03:11:14.423,28,21,9
6807939,2016-09-08T07:30:54.763,mirus36,2017-01-30T11:53:33.433,1,0,0
6808800,2016-09-08T10:50:21.453,Nils W.,2017-11-06T15:58:41.047,11,0,1
6809025,2016-09-08T11:48:10.510,Mariappan Govindaraj Lokesh,2016-09-08T11:48:10.510,1,0,0
6812088,2016-09-09T05:15:35.063,Michael Ladiona,2016-09-09T05:15:35.063,1,0,0
6812269,2016-09-09T06:29:50.427,Lory,2019-07-30T06:59:43.133,1,0,0
6812888,2016-09-09T09:14:25.133,Earl Harney,2016-09-09T11:05:47.587,1,0,0
6813482,2016-09-09T12:07:24.997,Safet,2016-09-12T15:36:28.427,1,0,0
6814027,2016-09-09T14:42:02.693,PythonGuy,2017-07-03T17:44:02.713,1,0,0
6815818,2016-09-10T04:50:31.117,C. B.,2018-07-02T18:21:32.320,4,0,3
6816700,2016-09-10T12:27:52.513,Quy Nguyen,2016-10-01T05:35:14.077,1,0,0
6817567,2016-09-10T19:15:44.050,jazmin contreras,2016-09-10T19:33:00.587,1,0,2
6818123,2016-09-11T01:39:14.147,Philip Becker,2018-05-07T18:07:41.703,6,0,0
6819234,2016-09-11T13:08:09.150,Shivam Gupta,2019-06-19T10:04:26.830,1,0,0
6821878,2016-09-12T09:39:20.257,Sameeksha Raina,2018-06-28T09:17:29.337,54,1,35
6823666,2016-09-12T18:16:41.597,Derek Vice,2016-09-13T13:42:19.163,1,0,0
6824228,2016-09-12T21:46:58.650,DBogdan,2018-01-25T22:31:30.303,1,0,0
6825688,2016-09-13T08:40:14.697,CPM,2019-06-15T19:19:20.340,1,0,0
6827449,2016-09-13T16:19:15.487,Kadyrbek Narmamatov,2019-06-13T10:58:30.273,11,0,14
6828077,2016-09-13T19:31:05.577,user6828077,2016-12-12T21:11:39.967,1,0,0
6828082,2016-09-13T19:32:02.480,Lio,2018-09-24T21:25:08.933,3,0,0
6831405,2016-09-14T14:24:47.463,Flashe,2017-10-04T15:09:18.570,1,0,0
6831754,2016-09-14T15:51:09.630,Hubery Wang,2017-01-08T02:03:52.520,1,0,0
6838847,2016-09-16T09:44:32.643,Devi,2016-09-16T10:19:20.473,1,0,0
6838941,2016-09-16T10:06:39.630,chenchacha,2018-01-16T15:07:53.453,1,0,0
6839020,2016-09-16T10:31:52.563,J.Vaattanen,2017-01-11T21:39:09.973,31,0,4
6839942,2016-09-16T14:35:50.193,Oleg,2019-08-31T18:29:04.643,31,2,7
6842449,2016-09-17T10:34:06.673,guru iyer,2016-10-03T10:33:51.113,1,0,0
6846342,2016-09-18T20:06:09.397,Eric Huang,2017-02-26T13:47:39.710,1,0,0
6846625,2016-09-18T23:01:28.470,Man Junior,2016-11-05T22:20:09.100,1,0,1
6847064,2016-09-19T03:31:29.333,Ben,2017-06-08T19:28:04.987,1,0,0
6847365,2016-09-19T05:48:43.750,David Stagg,2016-11-08T03:19:49.133,1,0,0
6849439,2016-09-19T14:57:03.657,Laurent Manchon,2016-09-22T19:30:26.640,1,0,2
6850387,2016-09-19T19:33:06.440,Missingo,2017-08-08T18:02:54.157,1,0,3
6850712,2016-09-19T21:23:51.410,molin,2017-06-29T19:27:57.963,1,0,2
6851429,2016-09-20T03:20:03.493,Star Jones,2016-09-26T17:41:26.337,1,0,0
6852832,2016-09-20T10:18:12.273,Kai Thoma,2019-02-26T21:28:01.997,447,17,23
6854962,2016-09-20T18:30:55.587,David Smith,2016-09-20T20:34:52.000,18,1,0
6855496,2016-09-20T21:22:41.173,Lada Černohousová,2016-09-20T21:22:41.173,1,0,1
6856103,2016-09-21T01:46:38.240,Pashmak,2017-03-23T12:51:43.633,1,0,0
6856835,2016-09-21T06:33:58.063,abdur rahim,2017-01-19T09:40:05.293,3,441,4
6857965,2016-09-21T10:55:46.253,Lasse Lentz Thomsen,2019-08-28T08:17:09.363,3,0,11
6859782,2016-09-21T17:11:08.427,Tim Ernst,2019-08-23T16:17:02.423,45,8,8
6860102,2016-09-21T18:20:28.453,Dave9000,2016-11-16T15:00:16.500,1,0,0
6861280,2016-09-22T00:03:30.100,erbium,2017-05-12T04:13:56.900,1,0,1
6863028,2016-09-22T08:12:57.460,fahim mahmud,2019-08-26T22:05:16.910,1,0,0
6863552,2016-09-22T09:41:08.573,Aatu Dave,2016-10-30T12:09:37.707,11,0,3
6863566,2016-09-22T09:43:26.973,Rashed Hossain,2018-09-02T17:26:17.763,1,0,1
6866449,2016-09-22T18:45:43.643,Antonio Garcia,2016-09-22T19:01:11.443,1,0,0
6866519,2016-09-22T19:02:35.810,Saman Ghaedi,2016-09-29T05:59:13.960,1,0,0
6867003,2016-09-22T21:12:57.240,Julio César,2019-06-18T15:18:27.053,1,0,0
6867079,2016-09-22T21:34:15.930,Vydruth,2019-08-24T20:20:09.983,1,0,6
6867405,2016-09-22T23:48:17.283,TVM1,2016-12-13T05:45:00.697,1,0,0
6868011,2016-09-23T03:31:54.367,sweta jewargikar,2017-06-30T18:05:07.803,1,0,0
6868243,2016-09-23T04:55:30.913,Grant Wagner,2019-08-30T00:45:37.660,1,0,0
6868853,2016-09-23T07:21:09.220,lafara94130,2017-09-14T11:12:03.883,3,0,3
6869747,2016-09-23T10:25:13.967,Sharun,2016-10-21T11:05:59.290,1,0,0
6873675,2016-09-24T06:36:36.313,hema,2016-09-25T17:11:58.277,1,0,0
6875635,2016-09-24T18:38:04.330,Francisco Marão,2019-08-29T18:13:33.210,304,0,40
6877987,2016-09-25T13:31:17.997,pandreyanov,2018-01-17T18:19:55.003,6,0,5
6878211,2016-09-25T14:55:16.487,SG1,2016-09-25T15:17:03.803,1,0,0
6878426,2016-09-25T16:04:49.140,Fabio Jenni,2017-03-31T06:50:24.177,1,0,0
6879304,2016-09-25T21:10:17.853,ven,2017-06-03T11:56:52.560,1,0,0
6880040,2016-09-26T03:11:51.617,Senmiao Yuan,2016-10-02T01:51:02.817,1,0,0
6880326,2016-09-26T05:13:09.367,Barry Zavodnik,2017-04-02T11:36:39.930,6,0,0
6882722,2016-09-26T14:03:25.767,Anderson Monson,2017-02-15T17:38:48.030,1,0,0
6883133,2016-09-26T15:23:07.437,Laderk,2016-10-12T10:09:38.203,1,0,3
6883333,2016-09-26T16:03:21.090,KerryCR,2016-11-03T20:32:58.220,1,0,0
6883702,2016-09-26T17:36:07.487,Vince,2016-09-26T17:36:07.487,1,0,0
6883937,2016-09-26T18:30:38.347,Stevesciguy,2016-09-28T18:10:20.097,1,0,0
6884540,2016-09-26T20:55:07.447,bhavya shah,2018-11-16T22:41:43.897,1,0,29
6885245,2016-09-27T01:48:37.043,Alejandro,2018-09-27T01:12:25.493,3,0,0
6886157,2016-09-27T06:52:34.580,ALLEN,2016-09-29T21:15:06.507,1,0,0
6886599,2016-09-27T08:23:54.433,zen,2016-09-27T08:23:54.433,1,0,0
6887383,2016-09-27T10:57:17.187,Abdelrahman Nasser,2019-08-22T15:52:27.937,8,0,8
6888696,2016-09-27T15:06:39.037,Glen Houghton,2017-11-02T22:59:23.387,1,0,0
6888891,2016-09-27T15:38:41.877,Dylan Thomson,2019-02-26T10:06:12.673,31,2,3
6889281,2016-09-27T16:56:05.803,Alfonso Vallone,2018-01-15T20:37:51.833,1,0,0
6890675,2016-09-27T23:25:17.210,Pankaj Mistry,2019-03-22T17:53:34.427,9,0,2
6891740,2016-09-28T05:50:42.970,Moch Yusuf Debi Arianto,2016-09-28T05:50:42.970,1,0,0
6891963,2016-09-28T06:42:16.837,Andason Kingzart,2016-12-14T22:12:52.720,1,0,0
6893382,2016-09-28T11:17:20.960,bagus widyanto,2017-04-27T09:31:54.720,1,0,1
6894018,2016-09-28T13:25:49.597,Yusu,2016-09-28T13:25:49.597,1,0,0
6896202,2016-09-28T21:03:24.320,Kevin Lee,2016-09-29T00:23:16.977,1,0,0
6898493,2016-09-29T09:09:19.590,Amrit Raj,2019-08-20T15:59:12.943,1,0,2
6898961,2016-09-29T10:39:47.567,Web Technicians,2019-08-27T11:58:03.860,1,0,0
6899584,2016-09-29T12:50:17.150,Bobas,2016-10-17T21:04:37.910,1,0,0
6899775,2016-09-29T13:21:54.420,Vitaly,2019-08-31T17:43:24.050,101,14,2
6900139,2016-09-29T14:33:43.750,Alex Pan,2017-05-23T21:16:21.657,1,0,0
6901464,2016-09-29T19:30:35.290,TIM91,2017-01-22T22:52:17.060,1,0,0
6902024,2016-09-29T22:34:38.210,lucein1227,2016-10-03T15:58:40.353,1,0,0
6902039,2016-09-29T22:38:59.603,John Liptak,2017-11-01T20:02:00.173,11,0,1
6902757,2016-09-30T04:09:12.700,mugen_dev,2016-12-25T22:58:49.853,11,0,0
6902831,2016-09-30T04:39:15.230,Lakshay Goyal,2018-12-19T16:21:35.323,1,0,0
6903715,2016-09-30T08:55:56.420,Khattak,2016-12-13T13:53:10.673,1,0,0
6904637,2016-09-30T12:18:19.460,Stikletty,2019-04-21T21:29:00.620,1,0,0
6905876,2016-09-30T17:12:40.250,F.Jeeva,2017-02-17T18:02:17.573,1,0,0
6907602,2016-10-01T05:59:56.913,Sufiyan,2016-10-01T05:59:56.913,1,0,0
6909523,2016-10-01T18:26:26.100,dozie,2017-12-26T18:13:29.153,1,0,0
6912489,2016-10-02T18:10:17.963,Nhan Tran Quoc,2016-10-02T18:10:17.963,1,0,0
6912920,2016-10-02T20:50:34.020,PowerBiPlatform.com,2016-11-10T17:21:03.583,1,0,3
6913770,2016-10-03T04:17:21.023,Cna,2017-01-19T14:53:35.510,3,0,2
6914688,2016-10-03T09:00:59.397,krishnaraj,2018-01-25T16:10:05.487,1,0,0
6915194,2016-10-03T10:50:58.067,Mattia Sanfilippo,2017-06-15T18:04:11.977,1,0,1
6920568,2016-10-04T11:28:16.847,Winstein,2016-12-06T17:54:32.357,1,0,0
6921559,2016-10-04T14:39:38.650,BTO,2016-10-27T16:57:07.513,1,0,0
6922239,2016-10-04T17:01:28.323,Nand kishor Shukla,2016-10-04T17:01:28.323,1,0,1
6923069,2016-10-04T20:11:23.597,Dmitry  Dmitriev,2016-11-27T17:24:41.763,1,0,1
6924307,2016-10-05T04:36:13.887,Anh Le,2017-11-03T00:28:20.560,1,0,0
6925231,2016-10-05T08:36:45.673,minksyshelly,2016-10-05T08:36:45.673,1,0,1
6925550,2016-10-05T09:40:44.857,Emile. C,2017-01-12T14:14:30.243,1,0,0
6929852,2016-10-06T04:37:52.280,Aravinda Babu,2017-02-20T10:21:39.970,1,0,0
6930493,2016-10-06T07:31:26.293,Raj stephen,2016-12-02T06:14:44.623,7,0,8
6934149,2016-10-06T20:20:18.913,Juan Carlos Velasquez,2018-02-06T00:30:44.200,1,0,0
6934547,2016-10-06T22:40:53.037,Pouya Naghizadeh,2019-08-22T17:05:35.377,71,4,4
6934659,2016-10-06T23:24:41.703,Megan Peagler,2016-10-18T20:41:14.073,1,0,3
6935430,2016-10-07T05:25:09.060,Jitendra Rajput,2017-07-28T11:16:48.467,1,0,1
6936832,2016-10-07T10:54:23.797,ankit,2016-10-13T10:49:44.077,1,0,3
6937364,2016-10-07T13:03:04.230,Thomas Ogbourne,2016-10-09T20:04:47.143,3,0,1
6940936,2016-10-08T09:37:38.273,drfadaee fada,2016-11-16T09:32:56.420,1,0,0
6941438,2016-10-08T12:41:58.810,Андрей Гарбуз,2016-10-08T12:41:58.810,1,0,0
6941814,2016-10-08T14:47:59.873,monique hawkins,2019-08-16T22:43:12.343,1,0,0
6942263,2016-10-08T17:25:44.483,swarn,2018-12-12T00:22:14.067,16,1,0
6943483,2016-10-09T03:15:29.010,xiaodaidai1,2017-11-13T08:03:51.897,1,0,0
6943579,2016-10-09T03:58:47.723,Chen Lijun,2016-10-09T05:11:13.967,1,0,0
6944092,2016-10-09T07:43:36.180,Abhishek Jindal,2018-03-06T08:53:56.270,1,0,0
6944659,2016-10-09T11:19:12.380,Thomas Benguigui,2017-02-11T10:50:24.580,1,0,0
6945757,2016-10-09T17:47:44.440,Jonathan Smith,2016-11-20T15:11:27.850,1,0,20
6948502,2016-10-10T09:49:45.683,Albert Junior Medders,2017-03-11T18:59:47.557,11,0,6
6948562,2016-10-10T10:03:36.323,Whitney Liao,2018-09-30T08:04:45.020,1,0,0
6949311,2016-10-10T13:10:59.160,phaneendra,2018-05-30T05:45:32.573,1,0,0
6949378,2016-10-10T13:25:48.430,Hanh lit,2018-09-29T09:54:34.243,1,0,0
6950037,2016-10-10T15:42:58.407,Vadim Kovrizhkin,2016-10-10T15:42:58.407,1,0,2
6952312,2016-10-11T04:05:06.303,Saurabh Vaidya,2016-10-17T16:08:13.390,1,0,0
6995317,2016-10-11T08:53:43.293,elcukro,2016-12-05T14:11:06.217,41,0,5
6995485,2016-10-11T08:57:45.703,BFaden,2017-03-08T16:59:21.303,1,0,0
6995975,2016-10-11T09:12:17.637,jmattbeal,2018-02-28T01:20:10.073,1,0,0
6996916,2016-10-11T09:34:44.603,user4429951,2018-04-20T11:45:27.990,1,0,0
6998479,2016-10-11T10:29:22.997,user2367914,2016-10-11T10:29:22.997,1,0,0
6999863,2016-10-11T11:05:43.530,user6552256,2016-10-11T11:05:43.530,1,0,1
7000391,2016-10-11T11:19:28.720,user3569182,2016-10-11T11:19:28.720,1,0,0
7001628,2016-10-11T14:13:56.847,HariSeldon,2016-12-13T16:54:29.617,1,0,0
7002185,2016-10-11T15:31:11.423,SignerYuseiFudo,2017-02-10T13:54:48.290,1,0,0
7003161,2016-10-11T18:14:55.030,Tucker,2016-10-11T18:14:55.030,1,0,1
7003218,2016-10-11T18:25:58.903,Bell Petcharat,2016-11-11T13:18:43.870,1,0,0
7003591,2016-10-11T19:39:01.440,juanisaai,2016-11-28T16:48:09.633,1,0,0
7004253,2016-10-11T22:07:28.950,ian church,2017-08-15T02:46:17.867,1,0,2
7004508,2016-10-11T23:34:04.217,Konnyamelia,2016-10-11T23:49:21.680,1,0,0
7007684,2016-10-12T12:10:01.837,Pramod Kumar,2019-02-26T05:19:09.367,1,0,0
7007767,2016-10-12T12:26:15.950,C. Ward,2016-10-13T22:35:41.817,1,0,0
7008167,2016-10-12T13:37:27.970,Teodor Stelian Ionescu,2017-12-08T14:40:22.423,1,0,0
7008177,2016-10-12T13:39:10.780,Starscream,2018-07-02T13:08:21.757,61,0,1
7008354,2016-10-12T14:12:04.803,Tobias F.,2019-08-30T11:47:08.367,1039,294,177
7008598,2016-10-12T14:49:51.543,ajnihill,2018-06-29T19:43:20.273,1,0,0
7009012,2016-10-12T16:04:45.983,Pari Baker,2017-09-06T16:40:48.327,12,0,11
7009062,2016-10-12T16:14:24.157,Ira Porokhovnikova,2017-01-23T08:22:01.637,1,0,1
7012263,2016-10-13T07:49:36.943,nelec,2016-10-13T08:30:11.827,9,0,0
7015326,2016-10-13T17:49:04.630,tcowern,2017-10-05T00:57:45.230,1,0,0
7016337,2016-10-13T22:33:55.630,Killie Neilson,2016-10-14T14:03:09.573,1,0,0
7016656,2016-10-14T01:12:34.707,Horah,2016-10-15T16:34:40.873,1,0,0
7017255,2016-10-14T05:00:14.627,Orgho Chatterjii,2016-10-19T18:26:02.060,1,0,0
7017418,2016-10-14T05:53:02.890,Андрій Бойко,2019-08-23T15:38:33.390,41,22,7
7019688,2016-10-14T14:20:23.533,carlos matias,2016-10-24T15:00:41.397,1,0,0
7019858,2016-10-14T14:51:12.760,AD1170,2019-08-29T11:24:44.090,71,3,5
7019977,2016-10-14T15:16:43.893,kinan Dwair,2019-08-31T21:55:26.520,1,0,0
7021328,2016-10-14T21:03:00.300,gwp1616,2016-10-14T21:03:00.300,1,0,0
7021500,2016-10-14T22:08:58.053,Oscar Bolívar,2016-10-15T00:46:47.920,1,0,0
7021511,2016-10-14T22:17:56.943,y delzeyne,2018-11-14T13:35:53.210,1,0,0
7022396,2016-10-15T06:17:01.273,Vipul.Saini,2016-10-15T13:02:20.473,1,0,0
7022570,2016-10-15T07:23:31.950,Zander Wong,2019-05-09T23:58:08.247,123,1,22
7022683,2016-10-15T08:09:24.890,khasheei,2016-11-29T11:58:08.340,1,0,0
7023244,2016-10-15T11:48:06.893,lisapeng,2018-08-29T07:31:44.537,1,0,0
7024977,2016-10-15T22:20:16.017,Osama Alashker,2016-10-15T22:20:16.017,1,0,0
7029895,2016-10-17T08:17:46.203,Daniel Brown,2016-10-17T08:17:46.203,1,0,0
7033085,2016-10-17T20:15:51.410,Florence,2016-11-02T20:55:37.070,1,0,0
7034919,2016-10-18T06:48:55.277,santhosh mittapelly,2016-10-18T06:48:55.277,1,0,0
7038105,2016-10-18T17:42:50.500,Dan,2016-10-18T19:08:19.700,1,0,0
7038970,2016-10-18T21:30:01.670,Rajireddy kotha,2016-10-18T21:30:01.670,1,0,1
7039248,2016-10-18T23:17:33.780,mr105,2016-11-16T20:58:17.930,1,0,0
7039277,2016-10-18T23:32:44.790,Daniel,2019-07-11T20:38:59.627,8,0,2
7039519,2016-10-19T01:18:02.587,seanirby,2016-10-27T19:39:52.083,1,0,1
8667205,2017-09-25T01:47:46.077,andocobo,2017-09-26T23:14:36.240,1,0,0
8671024,2017-09-25T15:25:55.407,L. Palomo,2018-01-12T01:09:37.233,1,0,0
8672189,2017-09-25T19:15:38.527,Henry Stivens Adarme Muñoz,2017-09-27T16:58:57.090,1,0,0
8672453,2017-09-25T20:16:51.523,Cholybran,2017-09-27T22:43:13.127,1,0,0
8673374,2017-09-26T01:31:59.273,W Ivey,2017-12-17T22:40:15.907,1,0,0
8673428,2017-09-26T01:48:24.300,Nelson Altagracia,2017-10-31T01:22:29.753,1,0,2
8673480,2017-09-26T02:04:15.573,Bowen LU,2019-08-19T13:41:39.100,1,0,0
8673607,2017-09-26T02:38:35.423,Alejandro Penaloza,2017-11-05T14:45:08.437,1,0,2
8675367,2017-09-26T09:32:37.287,divya,2018-10-08T07:28:32.020,1,0,0
8675473,2017-09-26T09:50:42.427,Gérald koyé,2019-08-28T15:39:28.683,1,0,0
8678297,2017-09-26T17:59:51.893,Pari Deshpande,2019-04-09T14:45:55.363,1,0,0
8678957,2017-09-26T20:23:35.820,user8678957,2019-08-26T13:25:04.870,3,0,1
8680247,2017-09-27T03:25:35.337,Elina Wang US - Advisory,2017-09-27T03:25:35.337,1,0,0
8680607,2017-09-27T05:25:56.713,Robert Price,2018-04-27T08:08:01.193,1,0,1
8680624,2017-09-27T05:31:01.943,yuehuang,2019-01-30T10:02:32.900,1,0,0
8680756,2017-09-27T05:59:48.053,user8680756,2018-03-28T08:17:08.433,1,0,0
8680760,2017-09-27T06:00:52.290,Meisam Mohammadkhani,2017-10-05T20:38:51.130,1,0,1
8681001,2017-09-27T06:47:07.573,Ronak Goyal,2019-06-08T12:15:06.517,1,0,1
8682602,2017-09-27T11:26:43.040,Akshay Desai,2018-02-27T04:30:47.937,1,0,0
8683818,2017-09-27T14:34:49.397,Il casista,2017-10-10T21:27:19.607,1,0,0
8685022,2017-09-27T18:15:43.360,Rafael Martins,2017-11-13T10:06:06.093,1,0,0
8685511,2017-09-27T19:49:24.060,Hajime Sora Yagami,2017-09-27T19:49:24.060,1,0,0
8685661,2017-09-27T20:25:07.050,Dave Wicklund,2019-08-30T14:19:51.913,1,0,0
8689828,2017-09-28T13:14:48.907,糖豆非糖,2018-06-26T12:13:44.527,1,0,0
8689980,2017-09-28T13:40:13.420,ShaunShen,2017-09-28T13:40:13.420,1,0,0
8691265,2017-09-28T17:18:05.013,J.Rego,2018-02-09T05:16:44.077,31,0,3
8691896,2017-09-28T19:21:52.217,dany dj,2017-09-28T19:21:52.217,1,0,0
8692323,2017-09-28T20:55:54.147,Jhon Garces,2018-08-15T12:17:32.917,1,0,0
8692790,2017-09-28T23:50:40.233,Sudheer Babu Yarlagadda,2017-09-29T00:07:41.960,1,0,0
8692852,2017-09-29T00:15:20.243,maecilius,2017-10-26T23:51:21.803,1,0,0
8694889,2017-09-29T09:45:43.703,Ajeesh Vijayan,2019-05-05T22:11:00.030,1,0,0
8696880,2017-09-29T16:43:21.143,nata,2017-12-27T15:15:06.150,1,0,0
8700963,2017-09-30T16:24:10.053,Waseem Wasfy,2017-11-27T13:33:23.333,1,0,0
8700986,2017-09-30T16:31:23.230,AntonioW91,2017-09-30T16:31:23.230,1,0,0
8701299,2017-09-30T18:12:00.650,Donovan Frew,2019-08-31T12:44:20.730,1,0,0
8702828,2017-10-01T06:22:02.880,JasonCheng,2019-05-20T08:54:14.477,1,0,0
8703029,2017-10-01T07:48:01.647,Jai Kumar,2018-11-21T14:04:06.170,1,0,2
8703598,2017-10-01T11:24:23.430,Patrick Régnier,2018-05-17T17:28:44.833,1,0,0
8704622,2017-10-01T16:34:50.443,Navid Ahmadian,2019-08-31T21:10:59.203,1,0,0
8704953,2017-10-01T17:57:20.930,Vladimir Bay,2017-10-25T09:17:42.480,1,0,0
8705905,2017-10-01T23:50:09.880,user8705905,2017-10-03T22:57:57.423,1,0,0
8707258,2017-10-02T08:06:34.793,Rishabh Agarwal,2018-11-10T12:00:24.420,1,0,1
8707374,2017-10-02T08:37:14.503,Syl.A,2018-07-05T07:59:28.503,1,0,0
8707930,2017-10-02T10:44:43.383,Иван Кузьмич,2019-08-26T22:45:18.320,1,0,0
8714947,2017-10-03T15:26:19.360,pchihak,2019-07-13T03:23:49.460,39,1,17
8717310,2017-10-04T01:19:44.947,سو نر طا,2017-10-04T01:19:44.947,1,0,0
8718285,2017-10-04T06:38:37.857,bananenfisch,2017-10-04T16:52:04.300,1,0,0
8719293,2017-10-04T09:55:33.080,OkThierry,2017-11-08T11:20:25.863,1,0,0
8719760,2017-10-04T11:33:18.717,auntdawny,2018-06-21T00:45:42.703,1,0,0
8720017,2017-10-04T12:27:44.303,Imad Loughlimi,2017-10-04T20:52:59.387,1,0,1
8721258,2017-10-04T15:39:21.893,sharath shetty,2017-11-08T10:19:11.717,1,0,0
8721680,2017-10-04T16:55:18.627,CPOnline,2017-12-06T18:57:32.150,1,0,1
8721937,2017-10-04T17:45:46.213,Joseph Foster,2017-10-30T20:17:38.980,1,0,1
8722140,2017-10-04T18:26:40.310,Nehal Ahmed,2017-12-14T18:44:58.450,3,0,5
8726866,2017-10-05T14:09:52.567,T. Michael,2017-12-11T18:44:21.830,6,0,3
8727710,2017-10-05T16:28:44.737,user8727710,2017-10-05T17:14:59.070,1,0,0
8728938,2017-10-05T20:49:40.660,Joseph,2017-10-05T20:49:40.660,1,0,0
8731396,2017-10-06T09:27:18.823,droopy 2.0,2019-04-05T15:46:23.093,36,0,2
8732303,2017-10-06T12:28:48.487,user8732303,2018-01-26T09:22:56.797,1,0,5
8732822,2017-10-06T14:04:24.417,Sakharam S,2019-08-01T08:18:01.543,1,0,0
8733316,2017-10-06T15:35:07.260,User,2019-05-23T12:16:00.290,1,0,1
8734649,2017-10-06T21:06:51.730,Ross,2017-12-22T18:12:38.247,1,0,0
8736263,2017-10-07T08:38:56.800,keya SG Estates Ltd.,2017-10-09T08:29:29.840,1,0,0
8743546,2017-10-09T03:15:44.847,K.H Seo,2017-11-18T00:56:11.940,1,0,0
8744396,2017-10-09T07:27:25.100,kethu nguyen,2017-10-09T07:27:25.100,1,0,0
8744855,2017-10-09T09:05:43.033,Amin,2019-06-16T13:55:25.037,1,0,0
8745721,2017-10-09T11:57:12.707,Lamp,2017-12-16T12:49:25.353,1,0,0
8747133,2017-10-09T16:08:35.750,user8747133,2017-12-26T17:20:30.997,1,0,0
8747655,2017-10-09T17:46:37.163,blackm,2017-10-09T17:46:37.163,1,0,1
8752985,2017-10-10T14:16:41.610,Savir Maskara,2018-04-24T15:19:43.553,1,0,0
8753298,2017-10-10T15:07:50.153,N. Engel,2019-08-30T07:44:37.543,1,0,0
8754206,2017-10-10T17:47:47.880,gopal,2017-11-22T05:01:45.590,1,0,0
8755631,2017-10-10T23:57:42.360,D. Pin,2018-07-18T17:28:03.670,3,0,32
8756084,2017-10-11T02:38:37.250,tutoo.p,2017-10-11T02:38:37.250,1,0,0
8756232,2017-10-11T03:22:59.463,Ravindra Varma,2019-06-07T14:46:04.813,3,0,2
8758145,2017-10-11T10:04:03.847,user8758145,2017-10-11T10:04:03.847,51,0,7
8758429,2017-10-11T10:55:28.520,Paskis,2018-02-07T11:23:38.473,1,0,0
8758649,2017-10-11T11:34:57.483,Eugene Kornshtein,2019-05-23T07:15:30.903,1,0,0
8760098,2017-10-11T15:46:51.493,Jordan Vani,2019-09-01T04:01:35.133,1,0,0
8762262,2017-10-12T00:47:28.630,CodingBoat,2019-07-09T03:08:40.587,1,0,1
8763185,2017-10-12T05:53:52.197,Gideon Tsang,2018-02-12T07:59:38.673,1,0,0
8764455,2017-10-12T10:02:17.183,Théo Pelcat,2017-10-12T10:02:17.183,1,0,0
8765608,2017-10-12T13:40:06.657,var伏羲,2018-04-12T07:15:36.940,1,0,0
8766630,2017-10-12T16:33:39.133,مصعب عدوان,2017-11-10T19:16:26.850,1,0,0
8767513,2017-10-12T19:38:36.640,Lindy Newman,2018-05-25T19:13:58.937,18,0,9
8768017,2017-10-12T21:58:24.790,Weeb,2018-03-15T05:38:15.773,1,0,1
8772926,2017-10-13T18:14:32.390,cjHutch,2017-12-18T14:15:25.163,1,0,1
8774664,2017-10-14T06:12:41.170,Aayush Mittal,2018-04-21T13:34:38.810,1,0,0
8774836,2017-10-14T07:19:04.053,pdiddly,2018-02-16T03:02:50.157,1,0,0
8775150,2017-10-14T09:12:36.117,Marcin,2019-06-18T11:22:26.640,6,0,1
8776222,2017-10-14T14:54:57.513,Ali Husnain Shah,2017-10-14T14:54:57.513,1,0,0
8777293,2017-10-14T20:30:23.923,Charlotte K,2018-08-06T20:29:12.163,3,0,11
8777644,2017-10-14T22:59:50.980,mmaraj,2019-07-11T04:02:05.383,1,0,1
8777838,2017-10-15T00:53:17.640,yihui pan,2017-12-30T09:08:30.867,1,0,0
8778684,2017-10-15T07:32:55.767,Laura Brammeld,2017-10-17T06:54:50.583,1,0,0
8780332,2017-10-15T16:43:31.023,Saikrishna,2018-04-20T11:09:16.043,1,0,0
8780935,2017-10-15T19:40:58.167,haoml,2019-01-25T19:23:36.373,1,0,0
8781095,2017-10-15T20:37:16.133,YankeeMike,2018-04-30T15:01:40.973,1,0,0
8783431,2017-10-16T09:32:14.073,sunu babu,2018-05-13T12:27:48.730,1,0,0
8783789,2017-10-16T10:42:44.110,pankaj,2019-07-05T09:56:38.713,68,4,39
8784263,2017-10-16T12:18:32.567,Tony James,2017-11-03T07:37:33.157,1,0,0
8788000,2017-10-17T05:11:35.533,Chris Chanko,2019-07-11T00:55:07.367,1,0,0
8789300,2017-10-17T10:16:58.760,Jianshi_Yuan,2018-01-05T07:52:19.480,1,0,0
8789647,2017-10-17T11:30:38.213,Alfred K.,2017-10-17T11:30:38.213,1,0,0
8789792,2017-10-17T12:00:35.860,Jyoti Pandey,2017-11-23T09:46:45.933,1,0,0
8795453,2017-10-18T12:05:14.233,Vieira Alex,2017-10-27T13:57:27.117,1,0,0
